,Drug,Gene,Symbol,coef,Method,Dataset
6311,PD173955,ENSG00000136856,SLC2A8,-0.011332766471658852,Lasso,BeatAML
6312,PD173955,ENSG00000136999,NOV,-0.0012783809217893243,Lasso,BeatAML
6313,PD173955,ENSG00000137265,IRF4,-0.057663048768744965,Lasso,BeatAML
6314,PD173955,ENSG00000140471,LINS,-0.007856403576089365,Lasso,BeatAML
6315,PD173955,ENSG00000145431,PDGFC,-0.03647487438920703,Lasso,BeatAML
6316,PD173955,ENSG00000147119,CHST7,-0.0013765717696819888,Lasso,BeatAML
6317,PD173955,ENSG00000150281,CTF1,0.12800158467871584,Lasso,BeatAML
6318,PD173955,ENSG00000161642,ZNF385A,-0.04802509233957036,Lasso,BeatAML
6319,PD173955,ENSG00000171045,TSNARE1,0.02597027758250939,Lasso,BeatAML
6320,PD173955,ENSG00000176105,YES1,-0.01650109421407969,Lasso,BeatAML
6321,PD173955,ENSG00000177406,RP11-218M22.1,0.0626581653553686,Lasso,BeatAML
6322,PD173955,ENSG00000177764,ZCCHC3,0.020886126734134983,Lasso,BeatAML
6323,PD173955,ENSG00000186407,CD300E,-0.03412690496691767,Lasso,BeatAML
6324,PD173955,ENSG00000188612,SUMO2,-0.07163028164681451,Lasso,BeatAML
6325,PD173955,ENSG00000189011,AC138783.12,0.022424994605630126,Lasso,BeatAML
6326,PD173955,ENSG00000197872,FAM49A,-0.006837760724121813,Lasso,BeatAML
6327,PD173955,ENSG00000207870,MIR221,0.014223373189427109,Lasso,BeatAML
6328,PD173955,ENSG00000214264,RP11-356J5.5,0.007682000311482942,Lasso,BeatAML
6329,PD173955,ENSG00000219986,BTF3P7,0.02018996419529547,Lasso,BeatAML
6330,PD173955,ENSG00000224858,RPL29P11,-0.06571125539343946,Lasso,BeatAML
6331,PD173955,ENSG00000225558,UBE2D3P2,0.07423051541569496,Lasso,BeatAML
6332,PD173955,ENSG00000230734,RPL10P3,0.04273885936953899,Lasso,BeatAML
6333,PD173955,ENSG00000232412,RP1-315G1.3,0.011058451685077726,Lasso,BeatAML
6334,PD173955,ENSG00000235674,LDHAP2,0.01704572209002524,Lasso,BeatAML
6335,PD173955,ENSG00000236330,RPL5P9,0.05165994815656178,Lasso,BeatAML
6336,PD173955,ENSG00000238083,LRRC37A2,-0.03365595773293566,Lasso,BeatAML
6337,PD173955,ENSG00000239246,RP11-464D20.2,-0.01809523998455665,Lasso,BeatAML
6338,PD173955,ENSG00000244405,ETV5,0.1065231297997102,Lasso,BeatAML
6339,PD173955,ENSG00000249042,CTD-2015H6.3,0.01902272952759703,Lasso,BeatAML
6340,PD173955,ENSG00000258999,RP11-114N19.3,0.004405508557701122,Lasso,BeatAML
6341,PD173955,ENSG00000259340,CTD-2027G2.1,0.0020602148414995496,Lasso,BeatAML
6342,PD173955,ENSG00000267679,EIF5AP2,0.0446025677888861,Lasso,BeatAML
6343,PD173955,ENSG00000268568,AC007228.9,0.01638631088685741,Lasso,BeatAML
6344,PD173955,ENSG00000269425,AC007292.7,0.01181798404676338,Lasso,BeatAML
6345,PD173955,ENSG00000271781,CTD-2589H19.6,0.008175230874442982,Lasso,BeatAML
6346,PD173955,ENSG00000272189,RP3-325F22.5,-0.011196226123612044,Lasso,BeatAML
6347,PD173955,ENSG00000272936,RP11-700J17.2,-0.00020381810591106245,Lasso,BeatAML
6348,PD173955,ENSG00000273149,RP11-290D2.6,-0.07362797601306821,Lasso,BeatAML
6349,PD173955,PD173955_RSS,PD173955_RSS,162.34186800787361,Lasso,BeatAML
6350,PD173955,PD173955_intercept,PD173955_intercept,-0.03846693769527544,Lasso,BeatAML
6351,Vargetef,ENSG00000042980,ADAM28,-0.10438078925536812,Lasso,BeatAML
6352,Vargetef,ENSG00000050344,NFE2L3,0.005473333597524716,Lasso,BeatAML
6353,Vargetef,ENSG00000075945,KIFAP3,0.0044733979394211455,Lasso,BeatAML
6354,Vargetef,ENSG00000101605,MYOM1,0.002830294642863493,Lasso,BeatAML
6355,Vargetef,ENSG00000103769,RAB11A,0.04571024724660431,Lasso,BeatAML
6356,Vargetef,ENSG00000104774,MAN2B1,-0.0032399217735113416,Lasso,BeatAML
6357,Vargetef,ENSG00000108578,BLMH,-0.018821938735301774,Lasso,BeatAML
6358,Vargetef,ENSG00000109270,LAMTOR3,0.03538021394106786,Lasso,BeatAML
6359,Vargetef,ENSG00000118785,SPP1,0.019685830433243894,Lasso,BeatAML
6360,Vargetef,ENSG00000124019,FAM124B,-0.026423518457469663,Lasso,BeatAML
6361,Vargetef,ENSG00000125384,PTGER2,0.0031261567872839717,Lasso,BeatAML
6362,Vargetef,ENSG00000125430,HS3ST3B1,-0.014592594746152996,Lasso,BeatAML
6363,Vargetef,ENSG00000127914,AKAP9,-0.023641110700961192,Lasso,BeatAML
6364,Vargetef,ENSG00000130487,KLHDC7B,0.030514266635864915,Lasso,BeatAML
6365,Vargetef,ENSG00000131401,NAPSB,-0.03881094937327896,Lasso,BeatAML
6366,Vargetef,ENSG00000134460,IL2RA,-0.01974428249529265,Lasso,BeatAML
6367,Vargetef,ENSG00000137522,RNF121,0.02967868938232214,Lasso,BeatAML
6368,Vargetef,ENSG00000145868,FBXO38,-0.011524861419919943,Lasso,BeatAML
6369,Vargetef,ENSG00000146109,ABT1,0.08688484536925757,Lasso,BeatAML
6370,Vargetef,ENSG00000152207,CYSLTR2,-0.030074176241878355,Lasso,BeatAML
6371,Vargetef,ENSG00000154016,GRAP,-0.02319419009219593,Lasso,BeatAML
6372,Vargetef,ENSG00000155760,FZD7,0.0009260317933107307,Lasso,BeatAML
6373,Vargetef,ENSG00000155962,CLIC2,-0.011481558826126661,Lasso,BeatAML
6374,Vargetef,ENSG00000162885,B3GALNT2,-0.009180895686544706,Lasso,BeatAML
6375,Vargetef,ENSG00000163795,ZNF513,-0.006166798429575255,Lasso,BeatAML
6376,Vargetef,ENSG00000164048,ZNF589,-0.009729297440249834,Lasso,BeatAML
6377,Vargetef,ENSG00000166780,C16orf45,0.02823447466037775,Lasso,BeatAML
6378,Vargetef,ENSG00000168060,NAALADL1,-0.007453340929980672,Lasso,BeatAML
6379,Vargetef,ENSG00000170476,MZB1,-0.05180440642031603,Lasso,BeatAML
6380,Vargetef,ENSG00000172315,TP53RK,0.02843532880933003,Lasso,BeatAML
6381,Vargetef,ENSG00000177406,RP11-218M22.1,0.043919251439171615,Lasso,BeatAML
6382,Vargetef,ENSG00000184677,ZBTB40,-0.059457426972881706,Lasso,BeatAML
6383,Vargetef,ENSG00000185339,TCN2,-0.0037256029312330613,Lasso,BeatAML
6384,Vargetef,ENSG00000187796,CARD9,-0.010201256477783967,Lasso,BeatAML
6385,Vargetef,ENSG00000188092,GPR89B,0.01915407716345749,Lasso,BeatAML
6386,Vargetef,ENSG00000188206,HNRNPU-AS1,-0.008724007656754787,Lasso,BeatAML
6387,Vargetef,ENSG00000198960,ARMCX6,0.03084540632826597,Lasso,BeatAML
6388,Vargetef,ENSG00000203416,FAM32B,0.00825466686289979,Lasso,BeatAML
6389,Vargetef,ENSG00000211687,TRGJ2,-0.028759638827109676,Lasso,BeatAML
6390,Vargetef,ENSG00000221926,TRIM16,-0.061505848895417325,Lasso,BeatAML
6391,Vargetef,ENSG00000225241,RP11-640M9.2,-0.01708126645791458,Lasso,BeatAML
6392,Vargetef,ENSG00000228253,MT-ATP8,-0.001412465223782046,Lasso,BeatAML
6393,Vargetef,ENSG00000231549,USMG5P1,0.01080543413887839,Lasso,BeatAML
6394,Vargetef,ENSG00000238083,LRRC37A2,-0.030362251555777375,Lasso,BeatAML
6395,Vargetef,ENSG00000239650,GUSBP4,-0.025554003544557186,Lasso,BeatAML
6396,Vargetef,ENSG00000248785,HIGD1AP14,0.009900331374080336,Lasso,BeatAML
6397,Vargetef,ENSG00000251633,GYG1P1,0.006497352733915323,Lasso,BeatAML
6398,Vargetef,ENSG00000254206,NPIPB11,-0.00041756040913451455,Lasso,BeatAML
6399,Vargetef,ENSG00000254396,RP11-56F10.3,0.0013945520988808031,Lasso,BeatAML
6400,Vargetef,ENSG00000262180,OCLM,-0.00681545606132789,Lasso,BeatAML
6401,Vargetef,ENSG00000268129,RP11-91G21.1,0.027906047357812793,Lasso,BeatAML
6402,Vargetef,ENSG00000271781,CTD-2589H19.6,0.008420371466048654,Lasso,BeatAML
6403,Vargetef,ENSG00000272382,CTD-2035E11.4,-0.0077456020867120575,Lasso,BeatAML
6404,Vargetef,ENSG00000272885,RP11-2H3.6,0.026437507969939354,Lasso,BeatAML
6405,Vargetef,ENSG00000273149,RP11-290D2.6,-0.0634177495344437,Lasso,BeatAML
6406,Vargetef,Vargetef_RSS,Vargetef_RSS,169.94289113903582,Lasso,BeatAML
6407,Vargetef,Vargetef_intercept,Vargetef_intercept,0.007940060999930616,Lasso,BeatAML
6408,DBZ,ENSG00000013275,PSMC4,0.014607317766584204,Lasso,BeatAML
6409,DBZ,ENSG00000058091,CDK14,-0.03305976329370211,Lasso,BeatAML
6410,DBZ,ENSG00000102032,RENBP,0.013619851379621068,Lasso,BeatAML
6411,DBZ,ENSG00000102539,MLNR,-0.008712236828250739,Lasso,BeatAML
6412,DBZ,ENSG00000105700,KXD1,0.008242526478209467,Lasso,BeatAML
6413,DBZ,ENSG00000105755,ETHE1,-0.04008269986026239,Lasso,BeatAML
6414,DBZ,ENSG00000114023,FAM162A,0.0141268723238946,Lasso,BeatAML
6415,DBZ,ENSG00000117519,CNN3,-0.017382898172017932,Lasso,BeatAML
6416,DBZ,ENSG00000121940,CLCC1,0.02930457027828813,Lasso,BeatAML
6417,DBZ,ENSG00000124491,F13A1,-0.009808305116870902,Lasso,BeatAML
6418,DBZ,ENSG00000130772,MED18,-0.0065144317156496595,Lasso,BeatAML
6419,DBZ,ENSG00000131584,ACAP3,-0.06999865640229304,Lasso,BeatAML
6420,DBZ,ENSG00000132329,RAMP1,0.04809546561864511,Lasso,BeatAML
6421,DBZ,ENSG00000133313,CNDP2,0.03013902762946602,Lasso,BeatAML
6422,DBZ,ENSG00000136144,RCBTB1,-0.007132670518898892,Lasso,BeatAML
6423,DBZ,ENSG00000140943,MBTPS1,-0.007203492072566413,Lasso,BeatAML
6424,DBZ,ENSG00000142765,SYTL1,-0.007652704705317977,Lasso,BeatAML
6425,DBZ,ENSG00000150347,ARID5B,-0.07736967169891208,Lasso,BeatAML
6426,DBZ,ENSG00000154874,CCDC144B,-0.008732782856631115,Lasso,BeatAML
6427,DBZ,ENSG00000158301,GPRASP2,0.0036056471962196282,Lasso,BeatAML
6428,DBZ,ENSG00000162522,KIAA1522,-0.018457857445243152,Lasso,BeatAML
6429,DBZ,ENSG00000163113,OTUD7B,0.017894986702101455,Lasso,BeatAML
6430,DBZ,ENSG00000169026,MFSD7,0.016568591795280627,Lasso,BeatAML
6431,DBZ,ENSG00000170365,SMAD1,-0.01295816420064665,Lasso,BeatAML
6432,DBZ,ENSG00000170448,NFXL1,-0.003113399570952961,Lasso,BeatAML
6433,DBZ,ENSG00000176681,LRRC37A,-0.011960222347330724,Lasso,BeatAML
6434,DBZ,ENSG00000186104,CYP2R1,-0.06803129936271962,Lasso,BeatAML
6435,DBZ,ENSG00000196155,PLEKHG4,0.00048448797516632017,Lasso,BeatAML
6436,DBZ,ENSG00000197121,PGAP1,0.00808864571035967,Lasso,BeatAML
6437,DBZ,ENSG00000199436,SNORD9,-0.043116173828895606,Lasso,BeatAML
6438,DBZ,ENSG00000199568,RNU5A-1,-0.0902415929405023,Lasso,BeatAML
6439,DBZ,ENSG00000205544,TMEM256,-0.08040519784575192,Lasso,BeatAML
6440,DBZ,ENSG00000207248,RNU6-1005P,-0.008762526709854666,Lasso,BeatAML
6441,DBZ,ENSG00000210144,MT-TY,-0.027737596485206,Lasso,BeatAML
6442,DBZ,ENSG00000210151,MT-TS1,-0.04725218750990058,Lasso,BeatAML
6443,DBZ,ENSG00000212802,RPL15P3,-0.04576837400863038,Lasso,BeatAML
6444,DBZ,ENSG00000213694,S1PR3,0.03498795768413941,Lasso,BeatAML
6445,DBZ,ENSG00000223508,RPL23AP53,0.003472630801007818,Lasso,BeatAML
6446,DBZ,ENSG00000223969,AC002456.2,-0.009749996594495769,Lasso,BeatAML
6447,DBZ,ENSG00000224324,THAP5P1,-0.026433592872993565,Lasso,BeatAML
6448,DBZ,ENSG00000225490,RP4-610C12.3,-0.09450384506053855,Lasso,BeatAML
6449,DBZ,ENSG00000226278,PSPHP1,0.017203804299039893,Lasso,BeatAML
6450,DBZ,ENSG00000226457,RP11-430L17.1,0.0011559560164762863,Lasso,BeatAML
6451,DBZ,ENSG00000226505,AC016700.3,-0.007608918720827286,Lasso,BeatAML
6452,DBZ,ENSG00000229605,RP11-492M23.2,0.0065032220806831385,Lasso,BeatAML
6453,DBZ,ENSG00000230795,HLA-K,0.010346532918052005,Lasso,BeatAML
6454,DBZ,ENSG00000236480,PKMP1,0.0019468474764761665,Lasso,BeatAML
6455,DBZ,ENSG00000239912,RPL39P36,-0.04728857382177065,Lasso,BeatAML
6456,DBZ,ENSG00000244267,RPL34P22,-0.007251128569845448,Lasso,BeatAML
6457,DBZ,ENSG00000248714,RP11-1079K10.3,-0.010176132990072324,Lasso,BeatAML
6458,DBZ,ENSG00000251633,GYG1P1,0.001674780719464792,Lasso,BeatAML
6459,DBZ,ENSG00000253755,IGHGP,-0.04441560482234026,Lasso,BeatAML
6460,DBZ,ENSG00000259343,RP11-761I4.3,-0.04277171977003832,Lasso,BeatAML
6461,DBZ,ENSG00000261217,RP11-598D12.3,0.03731043001645188,Lasso,BeatAML
6462,DBZ,ENSG00000262873,CTD-2561B21.11,-0.004911743127130863,Lasso,BeatAML
6463,DBZ,ENSG00000272247,RP11-379F4.9,-0.02834913817184707,Lasso,BeatAML
6464,DBZ,ENSG00000273149,RP11-290D2.6,-0.05232620328567965,Lasso,BeatAML
6465,DBZ,ENSG00000273230,RP11-1246C19.1,-0.028770272686342052,Lasso,BeatAML
6466,DBZ,DBZ_RSS,DBZ_RSS,105.36776017839415,Lasso,BeatAML
6467,DBZ,DBZ_intercept,DBZ_intercept,0.02933285516005571,Lasso,BeatAML
6468,PLX-4720,ENSG00000003147,ICA1,0.030224495485878616,Lasso,BeatAML
6469,PLX-4720,ENSG00000008405,CRY1,0.025768596314268578,Lasso,BeatAML
6470,PLX-4720,ENSG00000067900,ROCK1,-0.10523031662694744,Lasso,BeatAML
6471,PLX-4720,ENSG00000101190,TCFL5,0.08979079653730292,Lasso,BeatAML
6472,PLX-4720,ENSG00000108556,CHRNE,-0.0020912629143248034,Lasso,BeatAML
6473,PLX-4720,ENSG00000124275,MTRR,0.0746215705385706,Lasso,BeatAML
6474,PLX-4720,ENSG00000125618,PAX8,0.0015136738422359204,Lasso,BeatAML
6475,PLX-4720,ENSG00000126070,AGO3,-0.02005568936260299,Lasso,BeatAML
6476,PLX-4720,ENSG00000132549,VPS13B,-0.016580659898900896,Lasso,BeatAML
6477,PLX-4720,ENSG00000134184,GSTM1,0.00806695623869456,Lasso,BeatAML
6478,PLX-4720,ENSG00000136305,CIDEB,-0.0017006813786962455,Lasso,BeatAML
6479,PLX-4720,ENSG00000139218,SCAF11,-0.08674356509326545,Lasso,BeatAML
6480,PLX-4720,ENSG00000141753,IGFBP4,0.02574718442508884,Lasso,BeatAML
6481,PLX-4720,ENSG00000147044,CASK,0.0019473079446016496,Lasso,BeatAML
6482,PLX-4720,ENSG00000151718,WWC2,0.01948084130514127,Lasso,BeatAML
6483,PLX-4720,ENSG00000160305,DIP2A,-0.04777957762567464,Lasso,BeatAML
6484,PLX-4720,ENSG00000164465,DCBLD1,0.024443095064433384,Lasso,BeatAML
6485,PLX-4720,ENSG00000165533,TTC8,0.04926594917846705,Lasso,BeatAML
6486,PLX-4720,ENSG00000166783,KIAA0430,-0.010508872251260567,Lasso,BeatAML
6487,PLX-4720,ENSG00000166847,DCTN5,0.007744017708437162,Lasso,BeatAML
6488,PLX-4720,ENSG00000170949,ZNF160,0.12288090430310458,Lasso,BeatAML
6489,PLX-4720,ENSG00000175567,UCP2,-0.003536658531075531,Lasso,BeatAML
6490,PLX-4720,ENSG00000179304,FAM156B,-0.047825992718789866,Lasso,BeatAML
6491,PLX-4720,ENSG00000183281,PLGLB1,-0.002088236429375797,Lasso,BeatAML
6492,PLX-4720,ENSG00000185829,ARL17A,-0.0041376681230641124,Lasso,BeatAML
6493,PLX-4720,ENSG00000188641,DPYD,-0.16168830429923045,Lasso,BeatAML
6494,PLX-4720,ENSG00000189223,PAX8-AS1,0.031498302332343256,Lasso,BeatAML
6495,PLX-4720,ENSG00000197608,ZNF841,0.02367145471181943,Lasso,BeatAML
6496,PLX-4720,ENSG00000204257,HLA-DMA,-0.05222578397201234,Lasso,BeatAML
6497,PLX-4720,ENSG00000211639,IGLV4-60,-0.05199374214919203,Lasso,BeatAML
6498,PLX-4720,ENSG00000218803,GSTM2P1,0.056670130668831,Lasso,BeatAML
6499,PLX-4720,ENSG00000220023,AL592183.1,0.004640877146451373,Lasso,BeatAML
6500,PLX-4720,ENSG00000221926,TRIM16,-0.08306131872923278,Lasso,BeatAML
6501,PLX-4720,ENSG00000225026,AC091492.2,0.019476505697296035,Lasso,BeatAML
6502,PLX-4720,ENSG00000232713,AC010733.5,-0.08468408517107455,Lasso,BeatAML
6503,PLX-4720,ENSG00000233493,TMEM238,-0.022111172141899924,Lasso,BeatAML
6504,PLX-4720,ENSG00000237854,LINC00674,0.12637365975780024,Lasso,BeatAML
6505,PLX-4720,ENSG00000241095,CYP51A1P1,-0.031880021365867775,Lasso,BeatAML
6506,PLX-4720,ENSG00000241945,PWP2,-0.005789316767995187,Lasso,BeatAML
6507,PLX-4720,ENSG00000244151,RP11-148K1.12,0.014794972358511025,Lasso,BeatAML
6508,PLX-4720,ENSG00000254531,AP001816.1,0.04358545669243681,Lasso,BeatAML
6509,PLX-4720,ENSG00000258655,ARHGAP5-AS1,0.0625005268692586,Lasso,BeatAML
6510,PLX-4720,ENSG00000272851,RP11-801F7.1,-0.00045564194477742595,Lasso,BeatAML
6511,PLX-4720,ENSG00000272931,RP5-943J3.2,0.10999064309811463,Lasso,BeatAML
6512,PLX-4720,ENSG00000273270,RP11-212P7.2,0.02958422206681399,Lasso,BeatAML
6513,PLX-4720,PLX-4720_RSS,PLX-4720_RSS,16.718765239967603,Lasso,BeatAML
6514,PLX-4720,PLX-4720_intercept,PLX-4720_intercept,0.06033062935651496,Lasso,BeatAML
6515,GW-2580,ENSG00000026297,RNASET2,-0.01890992605123417,Lasso,BeatAML
6516,GW-2580,ENSG00000054793,ATP9A,0.09851972169039598,Lasso,BeatAML
6517,GW-2580,ENSG00000056558,TRAF1,-0.016999133712297946,Lasso,BeatAML
6518,GW-2580,ENSG00000059122,FLYWCH1,-0.002175604766904184,Lasso,BeatAML
6519,GW-2580,ENSG00000075785,RAB7A,0.029699494223405815,Lasso,BeatAML
6520,GW-2580,ENSG00000090924,PLEKHG2,-0.011470170569258639,Lasso,BeatAML
6521,GW-2580,ENSG00000100038,TOP3B,-0.023249343994668957,Lasso,BeatAML
6522,GW-2580,ENSG00000100079,LGALS2,-0.011079409308291523,Lasso,BeatAML
6523,GW-2580,ENSG00000100209,HSCB,-0.003467380957272293,Lasso,BeatAML
6524,GW-2580,ENSG00000101335,MYL9,0.007775690351628535,Lasso,BeatAML
6525,GW-2580,ENSG00000106066,CPVL,-0.00881091773336,Lasso,BeatAML
6526,GW-2580,ENSG00000113328,CCNG1,-0.07930713293983473,Lasso,BeatAML
6527,GW-2580,ENSG00000114315,HES1,0.019386899341631954,Lasso,BeatAML
6528,GW-2580,ENSG00000114956,DGUOK,-0.008477962245877225,Lasso,BeatAML
6529,GW-2580,ENSG00000116985,BMP8B,0.0015218799151624754,Lasso,BeatAML
6530,GW-2580,ENSG00000119673,ACOT2,0.05105319392117632,Lasso,BeatAML
6531,GW-2580,ENSG00000120675,DNAJC15,0.00785984037555439,Lasso,BeatAML
6532,GW-2580,ENSG00000122642,FKBP9,0.029789433258006547,Lasso,BeatAML
6533,GW-2580,ENSG00000124491,F13A1,-0.04301638078073248,Lasso,BeatAML
6534,GW-2580,ENSG00000126814,TRMT5,0.00013266028123769358,Lasso,BeatAML
6535,GW-2580,ENSG00000127914,AKAP9,-0.03565370787228292,Lasso,BeatAML
6536,GW-2580,ENSG00000130202,PVRL2,0.03172469110137082,Lasso,BeatAML
6537,GW-2580,ENSG00000130600,H19,0.062096106046029706,Lasso,BeatAML
6538,GW-2580,ENSG00000134028,ADAMDEC1,-0.06063941819088542,Lasso,BeatAML
6539,GW-2580,ENSG00000134285,FKBP11,-0.039990399331426014,Lasso,BeatAML
6540,GW-2580,ENSG00000135535,CD164,0.014674543842187672,Lasso,BeatAML
6541,GW-2580,ENSG00000135636,DYSF,0.0075939033406835785,Lasso,BeatAML
6542,GW-2580,ENSG00000136273,HUS1,-0.016653536527039502,Lasso,BeatAML
6543,GW-2580,ENSG00000140280,LYSMD2,-0.03463790132918445,Lasso,BeatAML
6544,GW-2580,ENSG00000143819,EPHX1,0.015782945651438295,Lasso,BeatAML
6545,GW-2580,ENSG00000156968,MPV17L,0.004493669502882644,Lasso,BeatAML
6546,GW-2580,ENSG00000158435,CNOT11,-0.00028443630669060016,Lasso,BeatAML
6547,GW-2580,ENSG00000165169,DYNLT3,0.00571660710635127,Lasso,BeatAML
6548,GW-2580,ENSG00000167524,SGK494,-0.016686064066222653,Lasso,BeatAML
6549,GW-2580,ENSG00000171840,NINJ2,0.03391027532439389,Lasso,BeatAML
6550,GW-2580,ENSG00000171970,ZNF57,0.04453688662284894,Lasso,BeatAML
6551,GW-2580,ENSG00000177406,RP11-218M22.1,0.031590462026099,Lasso,BeatAML
6552,GW-2580,ENSG00000183087,GAS6,-0.03472371236272576,Lasso,BeatAML
6553,GW-2580,ENSG00000184500,PROS1,0.020813736035003385,Lasso,BeatAML
6554,GW-2580,ENSG00000185842,DNAH14,0.049705338912860296,Lasso,BeatAML
6555,GW-2580,ENSG00000188092,GPR89B,0.08433974865222191,Lasso,BeatAML
6556,GW-2580,ENSG00000188725,SMIM15,0.009201941115046226,Lasso,BeatAML
6557,GW-2580,ENSG00000197872,FAM49A,-0.02281354514293956,Lasso,BeatAML
6558,GW-2580,ENSG00000198804,MT-CO1,-0.011002307297982692,Lasso,BeatAML
6559,GW-2580,ENSG00000205246,RPSAP58,-0.003300487356646273,Lasso,BeatAML
6560,GW-2580,ENSG00000207547,MIR25,0.002670289572544874,Lasso,BeatAML
6561,GW-2580,ENSG00000215908,CROCCP2,-0.009656983260400102,Lasso,BeatAML
6562,GW-2580,ENSG00000226742,HSBP1L1,0.026621106806793072,Lasso,BeatAML
6563,GW-2580,ENSG00000227879,PSPC1P1,0.0018984581839307266,Lasso,BeatAML
6564,GW-2580,ENSG00000228354,RP11-552J9.9,0.011116142486738784,Lasso,BeatAML
6565,GW-2580,ENSG00000228668,TRGV5P,-0.012369246332527692,Lasso,BeatAML
6566,GW-2580,ENSG00000228797,FAM207BP,0.002825016293300256,Lasso,BeatAML
6567,GW-2580,ENSG00000229758,DYNLT3P2,0.006759740407836183,Lasso,BeatAML
6568,GW-2580,ENSG00000229955,RP1-5O6.4,-0.015932093914823472,Lasso,BeatAML
6569,GW-2580,ENSG00000230454,U73166.2,-0.001984106973547118,Lasso,BeatAML
6570,GW-2580,ENSG00000232119,MCTS1,-0.011527338646046829,Lasso,BeatAML
6571,GW-2580,ENSG00000232241,DYNLT3P1,0.0003461944563412733,Lasso,BeatAML
6572,GW-2580,ENSG00000232320,AC009299.5,0.015433764149192066,Lasso,BeatAML
6573,GW-2580,ENSG00000233961,RP11-87H9.2,0.03489382990087242,Lasso,BeatAML
6574,GW-2580,ENSG00000241527,CA15P1,-0.018809655645866043,Lasso,BeatAML
6575,GW-2580,ENSG00000244405,ETV5,0.033012775276522285,Lasso,BeatAML
6576,GW-2580,ENSG00000254634,RP11-231C14.3,-0.004296091602131121,Lasso,BeatAML
6577,GW-2580,ENSG00000258704,RP11-85K15.2,-0.013061535189630056,Lasso,BeatAML
6578,GW-2580,ENSG00000261222,CTD-2006K23.1,-0.020500566956519233,Lasso,BeatAML
6579,GW-2580,ENSG00000261461,UBE2MP1,0.025701358111842206,Lasso,BeatAML
6580,GW-2580,ENSG00000263934,SNORD3A,-0.021814954304334902,Lasso,BeatAML
6581,GW-2580,ENSG00000269430,LRRC3DN,0.04708316580003691,Lasso,BeatAML
6582,GW-2580,ENSG00000271840,RP1-224A6.9,-0.002290858972208833,Lasso,BeatAML
6583,GW-2580,ENSG00000273038,RP11-479G22.8,-0.005619235040444017,Lasso,BeatAML
6584,GW-2580,GW-2580_RSS,GW-2580_RSS,143.0062204385921,Lasso,BeatAML
6585,GW-2580,GW-2580_intercept,GW-2580_intercept,-0.009013258095142727,Lasso,BeatAML
6586,Staurosporine,ENSG00000023171,GRAMD1B,-0.0178947503328917,Lasso,BeatAML
6587,Staurosporine,ENSG00000054219,LY75,0.009574514067429728,Lasso,BeatAML
6588,Staurosporine,ENSG00000057935,MTA3,-0.02246526740355887,Lasso,BeatAML
6589,Staurosporine,ENSG00000068383,INPP5A,-0.06758417090787994,Lasso,BeatAML
6590,Staurosporine,ENSG00000075539,FRYL,-0.0069247329207362315,Lasso,BeatAML
6591,Staurosporine,ENSG00000083544,TDRD3,-0.06985273461918591,Lasso,BeatAML
6592,Staurosporine,ENSG00000100197,CYP2D6,0.048518829286105646,Lasso,BeatAML
6593,Staurosporine,ENSG00000103591,AAGAB,0.015104292970348512,Lasso,BeatAML
6594,Staurosporine,ENSG00000105426,PTPRS,-0.03392916368907428,Lasso,BeatAML
6595,Staurosporine,ENSG00000105556,MIER2,-0.011168958328370122,Lasso,BeatAML
6596,Staurosporine,ENSG00000110851,PRDM4,0.013387722483887473,Lasso,BeatAML
6597,Staurosporine,ENSG00000116191,RALGPS2,0.051485825990747185,Lasso,BeatAML
6598,Staurosporine,ENSG00000119431,HDHD3,-0.007531932394172431,Lasso,BeatAML
6599,Staurosporine,ENSG00000124587,PEX6,0.004025516338357205,Lasso,BeatAML
6600,Staurosporine,ENSG00000127511,SIN3B,-0.012164864602774304,Lasso,BeatAML
6601,Staurosporine,ENSG00000135503,ACVR1B,-0.046183289103935245,Lasso,BeatAML
6602,Staurosporine,ENSG00000136830,FAM129B,-0.16213387036201227,Lasso,BeatAML
6603,Staurosporine,ENSG00000136938,ANP32B,-0.03316938209953525,Lasso,BeatAML
6604,Staurosporine,ENSG00000137834,SMAD6,-0.026820795905340363,Lasso,BeatAML
6605,Staurosporine,ENSG00000139629,GALNT6,-0.055682233234928005,Lasso,BeatAML
6606,Staurosporine,ENSG00000139914,FITM1,0.0068689494252409675,Lasso,BeatAML
6607,Staurosporine,ENSG00000140939,NOL3,-0.01731452486392849,Lasso,BeatAML
6608,Staurosporine,ENSG00000143952,VPS54,-0.00645385937522457,Lasso,BeatAML
6609,Staurosporine,ENSG00000146278,PNRC1,0.10418030374077542,Lasso,BeatAML
6610,Staurosporine,ENSG00000152439,ZNF773,-0.12621257928471497,Lasso,BeatAML
6611,Staurosporine,ENSG00000160753,RUSC1,0.01299550254638336,Lasso,BeatAML
6612,Staurosporine,ENSG00000169245,CXCL10,0.0168892816134436,Lasso,BeatAML
6613,Staurosporine,ENSG00000170085,SIMC1,-0.013334698055533828,Lasso,BeatAML
6614,Staurosporine,ENSG00000170949,ZNF160,-0.027572549273535425,Lasso,BeatAML
6615,Staurosporine,ENSG00000173482,PTPRM,-0.028100079275024514,Lasso,BeatAML
6616,Staurosporine,ENSG00000173599,PC,-0.007549974889759618,Lasso,BeatAML
6617,Staurosporine,ENSG00000175602,CCDC85B,-0.017209855798476437,Lasso,BeatAML
